source,qid,kind,quality_pool,scored_pool,candidate_rank,rerank_rank,scored_pool_latency_ms
hybrid,semantic-102,semantic,30,100,1,7,881.567
hybrid,semantic-102,semantic,50,100,1,7,881.567
hybrid,semantic-102,semantic,100,100,1,7,881.567
hybrid,semantic-103,semantic,10,100,1,1,1016.854
hybrid,semantic-103,semantic,20,100,1,1,1016.854
hybrid,semantic-103,semantic,30,100,1,1,1016.854
hybrid,semantic-103,semantic,50,100,1,1,1016.854
hybrid,semantic-103,semantic,100,100,1,1,1016.854
hybrid,semantic-104,semantic,10,100,1,1,1099.280
hybrid,semantic-104,semantic,20,100,1,1,1099.280
hybrid,semantic-104,semantic,30,100,1,1,1099.280
hybrid,semantic-104,semantic,50,100,1,1,1099.280
hybrid,semantic-104,semantic,100,100,1,1,1099.280
hybrid,semantic-105,semantic,10,100,1,1,962.763
hybrid,semantic-105,semantic,20,100,1,1,962.763
hybrid,semantic-105,semantic,30,100,1,1,962.763
hybrid,semantic-105,semantic,50,100,1,1,962.763
hybrid,semantic-105,semantic,100,100,1,1,962.763
hybrid,semantic-106,semantic,10,100,1,3,1046.809
hybrid,semantic-106,semantic,20,100,1,3,1046.809
hybrid,semantic-106,semantic,30,100,1,3,1046.809
hybrid,semantic-106,semantic,50,100,1,3,1046.809
hybrid,semantic-106,semantic,100,100,1,3,1046.809
hybrid,semantic-107,semantic,10,100,1,1,1109.041
hybrid,semantic-107,semantic,20,100,1,1,1109.041
hybrid,semantic-107,semantic,30,100,1,1,1109.041
hybrid,semantic-107,semantic,50,100,1,1,1109.041
hybrid,semantic-107,semantic,100,100,1,1,1109.041
hybrid,semantic-108,semantic,10,100,1,1,891.438
hybrid,semantic-108,semantic,20,100,1,1,891.438
hybrid,semantic-108,semantic,30,100,1,1,891.438
hybrid,semantic-108,semantic,50,100,1,1,891.438
hybrid,semantic-108,semantic,100,100,1,1,891.438
hybrid,semantic-109,semantic,10,100,1,1,1115.492
hybrid,semantic-109,semantic,20,100,1,1,1115.492
hybrid,semantic-109,semantic,30,100,1,1,1115.492
hybrid,semantic-109,semantic,50,100,1,1,1115.492
hybrid,semantic-109,semantic,100,100,1,1,1115.492
hybrid,semantic-110,semantic,10,100,1,1,941.205
hybrid,semantic-110,semantic,20,100,1,1,941.205
hybrid,semantic-110,semantic,30,100,1,1,941.205
hybrid,semantic-110,semantic,50,100,1,1,941.205
hybrid,semantic-110,semantic,100,100,1,1,941.205
hybrid,semantic-111,semantic,10,100,4,2,989.023
hybrid,semantic-111,semantic,20,100,4,2,989.023
hybrid,semantic-111,semantic,30,100,4,2,989.023
hybrid,semantic-111,semantic,50,100,4,2,989.023
hybrid,semantic-111,semantic,100,100,4,2,989.023
hybrid,semantic-112,semantic,10,100,2,1,953.849
hybrid,semantic-112,semantic,20,100,2,1,953.849
hybrid,semantic-112,semantic,30,100,2,1,953.849
hybrid,semantic-112,semantic,50,100,2,1,953.849
hybrid,semantic-112,semantic,100,100,2,1,953.849
hybrid,semantic-113,semantic,10,100,2,1,888.440
hybrid,semantic-113,semantic,20,100,2,1,888.440
hybrid,semantic-113,semantic,30,100,2,1,888.440
hybrid,semantic-113,semantic,50,100,2,1,888.440
hybrid,semantic-113,semantic,100,100,2,1,888.440
hybrid,semantic-114,semantic,10,100,0,0,1095.485
hybrid,semantic-114,semantic,20,100,18,3,1095.485
hybrid,semantic-114,semantic,30,100,18,3,1095.485
hybrid,semantic-114,semantic,50,100,18,3,1095.485
hybrid,semantic-114,semantic,100,100,18,3,1095.485
hybrid,semantic-115,semantic,10,100,3,1,1046.622
hybrid,semantic-115,semantic,20,100,3,1,1046.622
hybrid,semantic-115,semantic,30,100,3,1,1046.622
hybrid,semantic-115,semantic,50,100,3,1,1046.622
hybrid,semantic-115,semantic,100,100,3,1,1046.622
hybrid,semantic-116,semantic,10,100,3,1,983.874
hybrid,semantic-116,semantic,20,100,3,1,983.874
hybrid,semantic-116,semantic,30,100,3,1,983.874
hybrid,semantic-116,semantic,50,100,3,1,983.874
hybrid,semantic-116,semantic,100,100,3,1,983.874
hybrid,semantic-117,semantic,10,100,1,1,969.623
hybrid,semantic-117,semantic,20,100,1,1,969.623
hybrid,semantic-117,semantic,30,100,1,1,969.623
hybrid,semantic-117,semantic,50,100,1,1,969.623
hybrid,semantic-117,semantic,100,100,1,1,969.623
hybrid,semantic-118,semantic,10,100,1,1,826.567
hybrid,semantic-118,semantic,20,100,1,1,826.567
hybrid,semantic-118,semantic,30,100,1,1,826.567
hybrid,semantic-118,semantic,50,100,1,1,826.567
hybrid,semantic-118,semantic,100,100,1,1,826.567
hybrid,semantic-119,semantic,10,100,1,1,957.843
hybrid,semantic-119,semantic,20,100,1,1,957.843
hybrid,semantic-119,semantic,30,100,1,1,957.843
hybrid,semantic-119,semantic,50,100,1,1,957.843
hybrid,semantic-119,semantic,100,100,1,1,957.843
hybrid,semantic-120,semantic,10,100,1,1,961.761
hybrid,semantic-120,semantic,20,100,1,1,961.761
hybrid,semantic-120,semantic,30,100,1,1,961.761
hybrid,semantic-120,semantic,50,100,1,1,961.761
hybrid,semantic-120,semantic,100,100,1,1,961.761
